EQM1 Código;EQM1;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Eje;Línea Descripción;Clase de vía;Tipo de asiento - Sobre Balasto;Estado Elemento Inventario;Id. Inventario;Código Trayecto;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
14114;Manresa - VIA;TRMV - 78600 MANRESA - LERIDA-MANRESA, U;2700;LERIDA-MANRESA, U;301,251;301,719;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/Mantenible;107454855;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;299,7;301,719
14114;Manresa - VIA;TRMV - 78600 MANRESA - VIA 10 DE MANRESA;86155;VIA 10 DE MANRESA;301,701;302,048;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/Mantenible;107470929;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;301,701;302,048
14114;Manresa - VIA;TRMV - 78600 MANRESA - VIA 3M DE MANRESA;86149;VIA 3M DE MANRESA;301,854;302,084;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/Mantenible;107470819;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;301,854;302,084
14114;Manresa - VIA;TRMV - 78600 MANRESA - VIA 5M DE MANRESA;86148;VIA 5M DE MANRESA;301,854;302,035;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;;;En Servicio/Mantenible;107470818;022200040;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;301,854;302,035
14120;Girona - VIA;TRMV - 79300 GIRONA - VIA 1/2A DE GIRONA;86328;VIA 1/2A DE GIRONA;204,683;204,747;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/No Mantenible;107462574;022700125;GIRONA-MERCADERIES-GIRONA                                                                                                       ;204,683;204,747
14120;Girona - VIA;TRMV - 79300 GIRONA - VIA 1/2B DE GIRONA;86332;VIA 1/2B DE GIRONA;205,761;205,849;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/No Mantenible;107469223;022700125;GIRONA-MERCADERIES-GIRONA                                                                                                       ;205,761;205,849
14120;Girona - VIA;TRMV - 79300 GIRONA - VIA 2/1A DE GIRONA;86327;VIA 2/1A DE GIRONA;204,578;204,642;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/No Mantenible;107462573;022700125;GIRONA-MERCADERIES-GIRONA                                                                                                       ;204,578;204,642
14120;Girona - VIA;TRMV - 79300 GIRONA - VIA 2/1B DE GIRONA;86333;VIA 2/1B DE GIRONA;206,885;206,964;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/No Mantenible;107469240;022700125;GIRONA-MERCADERIES-GIRONA                                                                                                       ;206,885;206,964
14121;Port Bou;TRMV - 79315 PORTBOU - VIA 10 DE PORTBOU;604129;VIA 10 DE PORTBOU;272,834;274,668;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107468807;022700150;FIGUERES-PORTBOU                                                                                                                ;272,834;274,668
14121;Port Bou;TRMV - 79315 PORTBOU - VIA 12 DE PORTBOU;604130;VIA 12 DE PORTBOU;272,814;273,438;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107468809;022700150;FIGUERES-PORTBOU                                                                                                                ;272,814;273,438
14121;Port Bou;TRMV - 79315 PORTBOU - VIA 14 DE PORTBOU;604131;VIA 14 DE PORTBOU;272,914;273,373;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107468810;022700150;FIGUERES-PORTBOU                                                                                                                ;272,914;273,373
14121;Port Bou;TRMV - 79315 PORTBOU - VIA 16 DE PORTBOU;604132;VIA 16 DE PORTBOU;272,899;273,405;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107468811;022700150;FIGUERES-PORTBOU                                                                                                                ;272,899;273,405
14121;Port Bou;TRMV - 79315 PORTBOU - VIA 18 DE PORTBOU;604133;VIA 18 DE PORTBOU;272,876;273,519;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107468812;022700150;FIGUERES-PORTBOU                                                                                                                ;272,876;273,519
14121;Port Bou;TRMV - 79315 PORTBOU - VIA 20 DE PORTBOU;604134;VIA 20 DE PORTBOU;272,845;273,402;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107468813;022700150;FIGUERES-PORTBOU                                                                                                                ;272,845;273,402
14121;Port Bou;TRMV - 79315 PORTBOU - VIA 22 DE PORTBOU;996105;VIA 22 DE PORTBOU;272,928;273,282;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107470349;022700150;FIGUERES-PORTBOU                                                                                                                ;272,928;273,282
14121;Port Bou;TRMV - 79315 PORTBOU - VIA 24 DE PORTBOU;996104;VIA 24 DE PORTBOU;272,926;273,252;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107470348;022700150;FIGUERES-PORTBOU                                                                                                                ;272,926;273,252
14121;Port Bou;TRMV - 79315 PORTBOU - VIA 26 DE PORTBOU;996103;VIA 26 DE PORTBOU;272,923;273,335;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107470347;022700150;FIGUERES-PORTBOU                                                                                                                ;272,923;273,335
14121;Port Bou;TRMV - 79315 PORTBOU - VIA 28 DE PORTBOU;996106;VIA 28 DE PORTBOU;273,08;273,303;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107470350;022700150;FIGUERES-PORTBOU                                                                                                                ;273,08;273,303
14121;Port Bou;TRMV - 79315 PORTBOU - VIA 30 DE PORTBOU;996107;VIA 30 DE PORTBOU;273,08;273,243;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107470351;022700150;FIGUERES-PORTBOU                                                                                                                ;273,08;273,243
14118;Mataro - VIA;TRMV - 79500 MATARO - VIA 1/2A DE MATARO;950008;VIA 1/2A DE MATARO;132,003;132,072;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/No Mantenible;107468968;022760140;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;132,003;132,072
14118;Mataro - VIA;TRMV - 79500 MATARO - VIA 1/2B DE MATARO;950015;VIA 1/2B DE MATARO;133,447;133,568;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/No Mantenible;107468975;022760140;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;133,447;133,568
14118;Mataro - VIA;TRMV - 79500 MATARO - VIA 2/1A DE MATARO;950012;VIA 2/1A DE MATARO;132,399;132,489;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/No Mantenible;107468972;022760140;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;132,399;132,489
14118;Mataro - VIA;TRMV - 79500 MATARO - VIA 2/4A DE MATARO;950010;VIA 2/4A DE MATARO;132,092;132,166;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/No Mantenible;107468970;022760140;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;132,092;132,166
14118;Mataro - VIA;TRMV - 79500 MATARO - VIA 4/2A DE MATARO;950017;VIA 4/2A DE MATARO;132,931;133,019;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;;En Servicio/No Mantenible;107468977;022760140;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;132,931;133,019
12106;Zaragoza - VIA;TRMV - 67010 CARIÑENA - VIA 3 DE CARIÑENA;84966;VIA 3 DE CARIÑENA;70,543;70,543;610;2 ;BIF. TERUEL - SAGUNT;;;En Servicio/Mantenible;107465330;026100030;MARIA DE HUERVA (APD-CGD)-CARIÑENA                                                                                              ;70,543;71,298
12106;Zaragoza - VIA;TRMV - 67010 CARIÑENA - VIA 5 DE CARIÑENA;84967;VIA 5 DE CARIÑENA;70,598;70,598;610;2 ;BIF. TERUEL - SAGUNT;;;En Servicio/Mantenible;107465331;026100030;MARIA DE HUERVA (APD-CGD)-CARIÑENA                                                                                              ;70,598;71,198
12106;Zaragoza - VIA;TRMV - 67010 CARIÑENA - VIA 7 DE CARIÑENA;84968;VIA 7 DE CARIÑENA;70,15;70,15;610;2 ;BIF. TERUEL - SAGUNT;;;En Servicio/Mantenible;107465332;026100030;MARIA DE HUERVA (APD-CGD)-CARIÑENA                                                                                              ;70,15;71,23
12123;Alagon-VIA;TRMV - 70800 CASETAS - VIA 6/4 DE CASETAS;85181;VIA ESCAPE 8/4 DE CASETAS;328,272;328,353;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107470429;022000230;GRISEN-CASETAS                                                                                                                  ;328,272;328,353
12108;Caspe - VIA;TRMV - 71201 SAMPER - VIA 4 BIS DE SAMPER;604162;VIA 4 BIS DE SAMPER;421,587;421,951;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107468821;022100060;LA PUEBLA DE HIJAR-SAMPER                                                                                                       ;421,587;421,951
12108;Caspe - VIA;TRMV - 71202 ESCATRON - VIA 2 DE ESCATRON;85294;VIA 2 DE ESCATRON;430,094;430,76;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107470305;022100070;SAMPER-ESCATRON                                                                                                                 ;430,094;430,76
12108;Caspe - VIA;TRMV - 71202 ESCATRON - VIA 3 DE ESCATRON;85295;VIA 3 DE ESCATRON;430,049;430,807;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107470306;022100070;SAMPER-ESCATRON                                                                                                                 ;430,049;430,807
12108;Caspe - VIA;TRMV - 71203 CHIPRANA - VIA 3 DE CHIPRANA;85298;VIA 3 DE CHIPRANA;442,461;443,204;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107465169;022100080;ESCATRON-CASPE                                                                                                                  ;442,461;443,204
12108;Caspe - VIA;TRMV - 71207 NONASPE - MIRAFLORES-REUS, U;2400;MIRAFLORES-REUS, U;479,669;480,458;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107454676;022100090;CASPE-FAIO-LA POBLA DE MASSALUCA                                                                                                ;453,043;490,231
13114;Mora La Nova- VIA;TRMV - 71304 PRADELL - MIRAFLORES-REUS, U;2400;MIRAFLORES-REUS, U;555,937;556,571;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107454685;022100120;MORA LA NOVA-REUS                                                                                                               ;531,315;580,41
14113;Martorell - VIA;TRMV - 72303 CORNELLA - VIA 4 DE CORNELLA;601899;VIA 4 DE CORNELLA;91,524;92,456;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107465596;022400130;MOLINS DE REI-L HOSPITALET DE LLOBREGAT                                                                                         ;91,524;92,456
14113;Martorell - VIA;TRMV - 72303 CORNELLA - VIA 6 DE CORNELLA;85770;VIA 6 DE CORNELLA;91,991;92,456;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107465730;022400130;MOLINS DE REI-L HOSPITALET DE LLOBREGAT                                                                                         ;91,991;92,456
14113;Martorell - VIA;TRMV - 72303 CORNELLA - VIA 8 DE CORNELLA;85771;VIA 8 DE CORNELLA;92,01;92,456;240;2 ;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;;;En Servicio/Mantenible;107465731;022400130;MOLINS DE REI-L HOSPITALET DE LLOBREGAT                                                                                         ;92,01;92,456
14111;L Hospitalet - VIA;TRMV - 72400 AEROPORT - VIA 2 DE AEROPORT;601902;VIA 2 DE AEROPORT;0,;0,243;254;2 ;EL PRAT DE LLOBREGAT-AEROPORT;;;En Servicio/Mantenible;107470903;022540010;AEROPORT-EL PRAT DE LLOBREGAT                                                                                                   ;0,;0,243
13116;Borges Blanques- VIA;TRMV - 73009 VILAVERD - VIA 2 DE VILAVERD;85830;VIA 2 DE VILAVERD;63,694;63,694;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470611;022000440;VINAIXA-LA PLANA-PICAMOIXONS                                                                                                    ;63,694;64,628
12111;Huesca - VIA;TRMV - 74200 HUESCA - VIA 2 UIC DE HUESCA;85840;VIA 2 DE HUESCA;21,439;21,672;070;12;BIF HUESCA - HUESCA;;;En Servicio/Mantenible;107465732;120700055;BIF. HOYA DE HUESCA-HUESCA                                                                                                      ;21,439;21,672
12111;Huesca - VIA;TRMV - 74217 CANFRANC - VIA 2 DE CANFRANC;601398;VIA 2 DE CANFRANC;24,372;24,845;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/Mantenible;107465434;022040050;JACA-CANFRANC                                                                                                                   ;24,372;24,845
12111;Huesca - VIA;TRMV - 74217 CANFRANC - VIA 3 DE CANFRANC;601409;VIA 3 DE CANFRANC;24,;24,2;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/Mantenible;107465439;022040050;JACA-CANFRANC                                                                                                                   ;24,;24,2
12111;Huesca - VIA;TRMV - 74217 CANFRANC - VIA 4 DE CANFRANC;601399;VIA 4 DE CANFRANC;24,415;24,795;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/Mantenible;107468059;022040050;JACA-CANFRANC                                                                                                                   ;24,415;24,795
12111;Huesca - VIA;TRMV - 74217 CANFRANC - VIA 6 DE CANFRANC;601412;VIA 6 DE CANFRANC;24,272;25,015;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/Mantenible;107468049;022040050;JACA-CANFRANC                                                                                                                   ;24,272;25,015
12111;Huesca - VIA;TRMV - 74217 CANFRANC - VIA 8 DE CANFRANC;601400;VIA 8 DE CANFRANC;24,119;27,;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/Mantenible;107465435;022040050;JACA-CANFRANC                                                                                                                   ;24,119;27,
14117;Ripoll - VIA;TRMV - 77304 PLANOLES - VIA 3 DE PLANOLES;85971;VIA 3 DE PLANOLES;19,989;20,359;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;;En Servicio/Mantenible;107464769;022220080;RIBES DE FRESER-PLANOLES                                                                                                        ;19,989;20,359
12109;Tardienta - VIA;TRMV - 78203 SARIÑENA - VIA 2 DE SARIÑENA;86016;VIA 2 DE SARIÑENA;90,532;91,107;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107466699;022000350;TARDIENTA-SARIÑENA                                                                                                              ;90,532;91,107
12109;Tardienta - VIA;TRMV - 78203 SARIÑENA - VIA 3 DE SARIÑENA;86021;VIA 3 DE SARIÑENA;90,278;91,078;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107466713;022000350;TARDIENTA-SARIÑENA                                                                                                              ;90,278;91,078
12109;Tardienta - VIA;TRMV - 78203 SARIÑENA - VIA 4 DE SARIÑENA;86017;VIA 4 DE SARIÑENA;90,582;90,903;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107466710;022000350;TARDIENTA-SARIÑENA                                                                                                              ;90,582;90,903
12109;Tardienta - VIA;TRMV - 78203 SARIÑENA - VIA 5 DE SARIÑENA;86022;VIA 5 DE SARIÑENA;90,318;91,041;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107466714;022000350;TARDIENTA-SARIÑENA                                                                                                              ;90,318;91,041
