EQM1 Código;EQM1;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Eje;Línea Descripción;Subtipo;Estado Elemento Inventario;Modelo;Fabricante;Descripción Elemento Inventario;Fecha de Servicio;Matrícula;Fecha de fabricación;Observaciones;Fecha de instalación;Identificador Antecesores;Id. Raíz;Tipo Encarriladora;Id. Inventario;Código Trayecto;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
14116;Vic - VIA;EN-3500-10,867;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;10,867;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-010,867;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-10,867;100000117;;967633;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14116;Vic - VIA;EN-3500-10,931;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;10,931;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-010,931;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-10,931;100000117;;967635;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14116;Vic - VIA;EN-3500-11,183;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;11,183;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-011,183;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-11,183;100000117;;967638;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14116;Vic - VIA;EN-3500-11,287;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;11,287;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-011,287;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-11,287;100000117;;967639;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14116;Vic - VIA;EN-3500-14,324;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;14,324;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-014,324;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-14,324;100000117;;967640;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14116;Vic - VIA;EN-3500-14,356;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;14,356;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-014,356;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-14,356;100000117;;967641;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14116;Vic - VIA;EN-3500-15,538;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;15,538;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-015,538;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-15,538;100000117;;967642;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14116;Vic - VIA;EN-3500-15,616;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;15,616;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-015,616;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-15,616;100000117;;967643;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14116;Vic - VIA;EN-3500-21,004;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;21,004;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-021,004;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-21,004;100000117;;967645;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14116;Vic - VIA;EN-3500-30,105;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;30,105;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-030,105;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-30,105;100000117;;967646;022220020;GRANOLLERS-CANOVELLES-LES FRANQUESES DEL VALLES                                                                                 ;28,728;31,388
14116;Vic - VIA;EN-3500-30,312;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;30,312;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-030.312;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-30,312;100000117;;967647;022220020;GRANOLLERS-CANOVELLES-LES FRANQUESES DEL VALLES                                                                                 ;28,728;31,388
14116;Vic - VIA;EN-3500-34,712;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;34,712;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-034,712;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-34,712;100000117;;967649;022220030;LES FRANQUESES DEL VALLES-LA GARRIGA                                                                                            ;31,388;37,677
14116;Vic - VIA;EN-3500-39,762;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;39,762;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-039,762;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-39,762;100000117;;967650;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;EN-3500-39,916;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;39,916;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-039,916;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-39,916;100000117;;967651;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;EN-3500-41,183;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;41,183;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-041,183;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-41,183;100000117;;967652;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;EN-3500-41,219;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;41,219;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-041,219;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-41,219;100000117;;967653;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;EN-3500-41,562;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;41,562;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-041,562;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-41,562;100000117;;967656;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;EN-3500-41,671;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;41,671;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-041,671;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-41,671;100000117;;967658;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;EN-3500-50,995;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;50,995;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-050,995;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-50,995;100000117;;967663;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;EN-3500-51,022;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;51,022;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-051,022;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-51,022;100000117;;967665;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;EN-3500-64,739;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;64,739;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-064,739;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-64,739;100000117;;967668;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;EN-3500-64,761;3500;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;64,761;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-064,761;;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U->EN-3500-64,761;100000117;;967669;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;EN-3600-76,977;3600;VIC-RIPOLL, U;76,977;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;Sencilla;En Servicio/Mantenible;EN-54;;;;;;EN-U-076.977;;VIC-RIPOLL, U->EN-3600-76,977;100000118;;967677;022220050;VIC-LA FARGA DE BEBIE (APD)                                                                                                     ;68,667;96,956
