EQM1 Código;EQM1;EQM2 Código;EQM2;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Eje;Línea Descripción;Tipo;Estado Elemento Inventario;Modelo;Descripción Elemento Inventario;Escape;Entreeje (sólo escapes) (mm);Posicionado en Curva;Orientación;Mano;Fecha de Modificación;Coordenada X ED50-HUSO 30 EXTENDIDO;Coordenada Y ED50-HUSO 30 EXTENDIDO;Id. Inventario;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
12108;Caspe - VIA;;;DS-4-71201 (SAMPER);2400;MIRAFLORES-REUS, U;421,708;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,11-CC-I-TC;;No;;No;Punta;Izquierda;11/01/2016;72040775,44;456245315,06;100680104;LA PUEBLA DE HIJAR-SAMPER                                                                                                       ;412,652;422,143
13112;S. Vicenç de Calders - VIA;;;DS-4-71701 (SITGES);200110;SAN VICENTE DE CALDERS-BARCELONA SANTS, II;642,364;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-B1-54-500-0,075-CR-D;;Sí;;No;Talón;Derecha;30/10/2024;90232447,95;457646566,38;100672893;VILANOVA I LA GELTRU-SITGES                                                                                                     ;636,;643,3
13112;S. Vicenç de Calders - VIA;;;DS-4-71703 (GARRAF);200110;SAN VICENTE DE CALDERS-BARCELONA SANTS, II;651,339;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-250-0,11-CR-D;;Sí;;No;Talón;Derecha;30/10/2024;91058063,68;457855223,53;100672910;SITGES-CASTELLDEFELS                                                                                                            ;643,3;658,947
12111;Huesca - VIA;;;DS-4-74200 (HUESCA);2500;TARDIENTA CAMBIO MIXTO-HUESCA (ANCHO MIXTO), U;21,266;;070;12;BIF HUESCA - HUESCA;;En Servicio/Mantenible;;;No;;No;Punta;Derecha;14/10/2008;71416632,15;466787333,01;100672139;BIF. HOYA DE HUESCA-HUESCA                                                                                                      ;18,009;21,439
12111;Huesca - VIA;;;DS-4-74204 (AYERBE);85860;VIA 7 DE AYERBE;34,711;;204;2 ;BIF. CANFRANC - CANFRANC;;En Servicio/Mantenible;;;No;;No;Punta;Derecha;14/10/2008;;;100679080;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;34,667;34,87
13112;S. Vicenç de Calders - VIA;;;DS-4-76001 (SALOMO);200040;LA PLANA PICAMOIXONS-RODA DE BARA, U;19,443;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,09-CR-I-TC;DS-4--SALOMO;No;;No;Punta;Izquierda;08/03/2016;86670878,21;457334727,71;100679262;VALLS-RODA DE BARA                                                                                                              ;6,716;29,05
14117;Ripoll - VIA;;;DS-4-77200 (RIPOLL);950239;VIA 5A DE RIPOLL;0,424;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;En Servicio/Mantenible;;;No;;No;Talón;Derecha;11/02/2014;;;100672843;LA FARGA DE BEBIE-RIPOLL                                                                                                        ;0,193;0,486
12109;Tardienta - VIA;;;DS-4-78201 (GRAÑEN);200020;S. JUAN DE MOZARRIFAR-LERIDA, U;68,821;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-I;;No;;No;Punta;Izquierda;14/10/2008;71785602,68;464642679,45;100671669;TARDIENTA-SARIÑENA                                                                                                              ;52,936;90,862
13122;Monzon - VIA;;;DS-4-78300 (SELGUA);200020;S. JUAN DE MOZARRIFAR-LERIDA, U;122,481;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-60-318-0,09-CR-I;Selgua Desvio 4;No;;No;Punta;Izquierda;13/04/2014;76091206,95;464420878,03;100671693;SARIÑENA-SELGUA                                                                                                                 ;90,862;122,76
13122;Monzon - VIA;;;DS-4-78305 (RAIMAT);86063;VIA IV DE RAIMAT;164,842;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-I;Raimat Desvio 4;No;;No;Punta;Izquierda;07/02/2025;;;100672397;ALMACELLES-LLEIDA-PIRINEUS                                                                                                      ;164,794;165,624
14120;Girona - VIA;;;DS-4-79300 (GIRONA);200131;BIF. AIGUES-POR BOU-CERBERE,II;206,885;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-250-0,11-CR-D-TC;;Sí;;No;Talón;Derecha;28/10/2024;98266536,7;466529338,54;100674565;GIRONA-VILAMALLA                                                                                                                ;205,572;241,627
14121;Port Bou;;;DS-4-79312 (LLANÇA);200071;BIF. AIGUES -PORT BOU-CERBERE,I;266,531;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/400-0,09-CR-I;;No;;No;Talón;Izquierda;25/10/2024;100667538,39;470929620,57;100680341;FIGUERES-PORTBOU                                                                                                                ;247,07;273,106
14118;Mataro - VIA;;;DS-4-79500 (MATARO);3380;BIF. SAGRERA-AG.KM. 108,0-MATARO, II;134,49;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;;;No;;;Punta;Derecha;14/10/2008;;;100680417;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;108,077;135,569
14118;Mataro - VIA;;;DS-4-79606 (BLANES);86399;VIA 3 DE BLANES;60,411;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;;;No;;No;Talón;Izquierda;14/10/2008;;;100670611;MAÇANET-MASSANES - BLANES                                                                                                       ;59,823;60,475
12123;Alagon-VIA;;;DS-4-81207 (LUCENI);600166;VIA 3 DE LUCENI;38,191;;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;;En Servicio/Mantenible;;;No;;No;Punta;Derecha;06/10/2015;;;100683490;CABAÑAS DE EBRO-CORTES DE NAVARRA                                                                                               ;37,992;38,769
12123;Alagon-VIA;;;DS-4-81210 (ALAGON);2200;CASETAS-CASTEJON DE EBRO, I;25,138;;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-I;;No;;No;Punta;Izquierda;14/10/2008;65673713,25;462651918,13;100682133;CASETAS-CABAÑAS DE EBRO                                                                                                         ;14,446;29,901
12108;Caspe - VIA;;;DS-5-71201 (SAMPER);85292;VIA DIAGONAL 5E DE SAMPER;422,277;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-I;;No;;No;Talón;Derecha;11/01/2016;;;100669675;LA PUEBLA DE HIJAR-SAMPER                                                                                                       ;422,032;422,331
13112;S. Vicenç de Calders - VIA;;;DS-5-71701 (SITGES);200110;SAN VICENTE DE CALDERS-BARCELONA SANTS, II;643,539;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-B1-54-500-0,075-CR-D;;Sí;;No;Talón;Derecha;30/10/2024;90344343,4;457664510,33;100672894;SITGES-CASTELLDEFELS                                                                                                            ;643,3;658,947
13112;S. Vicenç de Calders - VIA;;;DS-5-71703 (GARRAF);200050;RODA DE BARA-BARCELONA SANTS, I;652,141;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-250-0,11-CR-I;;Sí;;No;Talón;Izquierda;30/10/2024;91125234,46;457896065,47;100672911;SITGES-CASTELLDEFELS                                                                                                            ;643,3;658,947
12111;Huesca - VIA;;;DS-5-74200 (HUESCA);85839;VIA 1 DE HUESCA;21,379;;070;12;BIF HUESCA - HUESCA;Desvío mixto 2 anchos con corazón de punta fija;En Servicio/Mantenible;DIMD-B1-54-190-0,11-CR-I;;No;;No;Punta;Izquierda;13/04/2023;;;100682213;BIF. HOYA DE HUESCA-HUESCA                                                                                                      ;21,379;21,672
14117;Ripoll - VIA;;;DS-5-77200 (RIPOLL);85955;VIA 5 DE RIPOLL;105,136;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;En Servicio/Mantenible;;;No;;No;Punta;Izquierda;25/02/2025;;;951321;LA FARGA DE BEBIE-RIPOLL                                                                                                        ;105,093;105,879
12109;Tardienta - VIA;;;DS-5-78201 (GRAÑEN);86008;VIA 3 DE GRAÑEN;69,394;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-I;;No;;No;Talón;Izquierda;14/10/2008;;;100671673;TARDIENTA-SARIÑENA                                                                                                              ;68,762;69,449
13122;Monzon - VIA;;;DS-5-78300 (SELGUA);200020;S. JUAN DE MOZARRIFAR-LERIDA, U;123,18;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-60-318-0,09-CR-I;Selgua Desvio 5;No;;No;Talón;Izquierda;13/04/2014;76156403,79;464446317,46;100671694;SELGUA-MONZON-RIO CINCA                                                                                                         ;122,76;127,467
14120;Girona - VIA;;;DS-5-79300 (GIRONA);200071;BIF. AIGUES -PORT BOU-CERBERE,I;204,683;;270;2 ;CERBERE - BIF. ARAGO;;En Servicio/Mantenible;DMRIH-G-60-250-0,11-CR-I-TC;;Sí;;No;Punta;Izquierda;28/10/2024;98193244,81;466336566,82;100674566;GIRONA-MERCADERIES-GIRONA                                                                                                       ;202,613;205,572
14121;Port Bou;;;DS-5-79312 (LLANÇA);86441;VIA 6 DE LLANÇA;266,098;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-I;;No;;No;Punta;Izquierda;25/10/2024;;;957857;FIGUERES-PORTBOU                                                                                                                ;266,035;266,668
14118;Mataro - VIA;;;DS-5-79500 (MATARO);3380;BIF. SAGRERA-AG.KM. 108,0-MATARO, II;133,021;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;;;No;;No;Punta;Izquierda;21/01/2014;;;100685673;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;108,077;135,569
14118;Mataro - VIA;;;DS-5-79606 (BLANES);86401;VIA 5 DE BLANES;59,862;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;;;No;;No;Punta;Derecha;14/10/2008;;;100674876;MAÇANET-MASSANES - BLANES                                                                                                       ;59,86;60,435
12123;Alagon-VIA;;;DS-5-81207 (LUCENI);2210;CASETAS-CASTEJON DE EBRO, II;37,25;;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-I;;No;;No;Punta;Izquierda;06/10/2015;64617319,29;463201777,45;100678875;CABAÑAS DE EBRO-CORTES DE NAVARRA                                                                                               ;29,901;53,4
12123;Alagon-VIA;;;DS-5-81210 (ALAGON);2200;CASETAS-CASTEJON DE EBRO, I;24,418;;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-D;;No;;No;Punta;Derecha;14/10/2008;65733243,78;462611463,19;100678411;CASETAS-CABAÑAS DE EBRO                                                                                                         ;14,446;29,901
12108;Caspe - VIA;;;DS-6-71201 (SAMPER);85291;VIA 4-4A DE SAMPER;421,719;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;En Servicio/Mantenible;;;No;;No;Punta;Izquierda;11/01/2016;;;100681288;LA PUEBLA DE HIJAR-SAMPER                                                                                                       ;421,661;422,231
13112;S. Vicenç de Calders - VIA;;;DS-6-71701 (SITGES);200110;SAN VICENTE DE CALDERS-BARCELONA SANTS, II;642,38;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-B1-54-320/417-0,09-CR-D;;No;;No;Punta;Derecha;30/10/2024;90233824,52;457647360,42;100672895;VILANOVA I LA GELTRU-SITGES                                                                                                     ;636,;643,3
13112;S. Vicenç de Calders - VIA;;;DS-6-71703 (GARRAF);200110;SAN VICENTE DE CALDERS-BARCELONA SANTS, II;651,442;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-250-0,11-CR-D;;No;;No;Punta;Derecha;30/10/2024;91066000,8;457861527,27;100672912;SITGES-CASTELLDEFELS                                                                                                            ;643,3;658,947
12111;Huesca - VIA;;;DS-6-74204 (AYERBE);2510;HOYA DE HUESCA-JACA, U;34,718;;204;2 ;BIF. CANFRANC - CANFRANC;;En Servicio/Mantenible;;;No;;No;Punta;Derecha;31/03/2014;69115785,97;468298393,02;963296;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
14117;Ripoll - VIA;;;DS-6-77200 (RIPOLL);3600;VIC-RIPOLL, U;105,586;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;En Servicio/Mantenible;;;No;;No;Talón;Derecha;11/02/2014;92908564,;468485269,;100679277;LA FARGA DE BEBIE-RIPOLL                                                                                                        ;96,956;105,586
12109;Tardienta - VIA;;;DS-6-78201 (GRAÑEN);86008;VIA 3 DE GRAÑEN;68,823;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-D;;No;;No;Punta;Derecha;14/10/2008;;;100671671;TARDIENTA-SARIÑENA                                                                                                              ;68,762;69,449
13122;Monzon - VIA;;;DS-6-78300 (SELGUA);86030;VIA 2 DE SELGUA;122,52;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/400-0,09-CR-D;Selgua Desvio 6;No;;No;Talón;Derecha;17/04/2014;;;100670607;SARIÑENA-SELGUA                                                                                                                 ;122,332;123,116
14120;Girona - VIA;;;DS-6-79300 (GIRONA);200131;BIF. AIGUES-POR BOU-CERBERE,II;205,861;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-250-0,11-CR-I-TC;;Sí;;No;Punta;Izquierda;28/10/2024;98214624,96;466436817,76;100674567;GIRONA-VILAMALLA                                                                                                                ;205,572;241,627
14121;Port Bou;;;DS-6-79312 (LLANÇA);86444;VIA 12 DE LLANÇA;266,513;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/No Mantenible;DS-A-RN 45´-320/245-0,11-CR-D;;No;;No;Talón;Derecha;25/10/2024;;;965140;FIGUERES-PORTBOU                                                                                                                ;266,097;266,553
14118;Mataro - VIA;;;DS-6-79500 (MATARO);3380;BIF. SAGRERA-AG.KM. 108,0-MATARO, II;134,4;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;;;No;;;Talón;Izquierda;14/10/2008;;;100680422;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;108,077;135,569
14118;Mataro - VIA;;;DS-6-79606 (BLANES);86401;VIA 5 DE BLANES;60,293;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;;;No;;No;Talón;Izquierda;14/10/2008;;;100672745;MAÇANET-MASSANES - BLANES                                                                                                       ;59,86;60,435
12123;Alagon-VIA;;;DS-6-81207 (LUCENI);600166;VIA 3 DE LUCENI;38,185;;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-250-0,11-CR-D;;No;;No;Talón;Derecha;03/06/2022;;;100678881;CABAÑAS DE EBRO-CORTES DE NAVARRA                                                                                               ;37,992;38,769
12123;Alagon-VIA;;;DS-6-81210 (ALAGON);2200;CASETAS-CASTEJON DE EBRO, I;25,115;;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-I;;No;;No;Talón;Izquierda;14/10/2008;65675646,61;462650671,87;100678469;CASETAS-CABAÑAS DE EBRO                                                                                                         ;14,446;29,901
12108;Caspe - VIA;;;DS-7-71201 (SAMPER);85292;VIA DIAGONAL 5E DE SAMPER;422,231;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-D;Desvio nº 7;No;;No;Talón;Derecha;11/01/2016;;;100669676;LA PUEBLA DE HIJAR-SAMPER                                                                                                       ;422,032;422,331
13112;S. Vicenç de Calders - VIA;;;DS-7-71701 (SITGES);200050;RODA DE BARA-BARCELONA SANTS, I;643,448;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-B1-54-500-0,075-CR-D;;Sí;;No;Punta;Derecha;30/10/2024;90338754,22;457666130,33;100672896;SITGES-CASTELLDEFELS                                                                                                            ;643,3;658,947
12111;Huesca - VIA;;;DS-7-74200 (HUESCA);85844;VIA 5 DE HUESCA;21,471;;070;12;BIF HUESCA - HUESCA;;En Servicio/Mantenible;;;No;;No;Punta;Derecha;14/10/2008;;;100672140;BIF. HOYA DE HUESCA-HUESCA                                                                                                      ;21,439;21,672
14117;Ripoll - VIA;;;DS-7-77200 (RIPOLL);85953;VIA 9M DE RIPOLL;105,471;;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;En Servicio/Mantenible;;;No;;No;Punta;Derecha;11/02/2014;;;951383;LA FARGA DE BEBIE-RIPOLL                                                                                                        ;105,318;105,76
12109;Tardienta - VIA;;;DS-7-78201 (GRAÑEN);86010;VIA 1 DE GRAÑEN;69,254;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;En Servicio/Mantenible;;;No;;No;Punta;Izquierda;28/04/2016;;;100671674;TARDIENTA-SARIÑENA                                                                                                              ;68,821;69,524
13122;Monzon - VIA;;;DS-7-78300 (SELGUA);86033;VIA 6 DE SELGUA;123,116;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-D;Selgua Desvio 7;No;;No;Talón;Derecha;17/04/2014;;;100679289;SARIÑENA-SELGUA                                                                                                                 ;122,634;123,18
14120;Girona - VIA;;;DS-7-79300 (GIRONA);200131;BIF. AIGUES-POR BOU-CERBERE,II;204,767;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-250-0,11-CR-I-TC;;Sí;;No;Punta;Izquierda;28/10/2024;98193115,54;466334068,98;100674568;GIRONA-MERCADERIES-GIRONA                                                                                                       ;202,613;205,572
14121;Port Bou;;;DS-7-79312 (LLANÇA);86442;VIA 10 DE LLANÇA;266,097;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-I;;No;;No;Punta;Izquierda;25/10/2024;;;957842;FIGUERES-PORTBOU                                                                                                                ;266,067;266,586
14118;Mataro - VIA;;;DS-7-79500 (MATARO);950009;VIA 4 DE MATARO;132,166;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;;;No;;No;Talón;Izquierda;21/01/2014;;;100685650;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;132,014;133,177
14118;Mataro - VIA;;;DS-7-79606 (BLANES);86400;VIA 2M DE BLANES;59,856;;276;2 ;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;;En Servicio/Mantenible;;;No;;No;Punta;Izquierda;14/10/2008;;;100683107;MAÇANET-MASSANES - BLANES                                                                                                       ;59,85;60,076
12123;Alagon-VIA;;;DS-7-81207 (LUCENI);86604;VIA 8 DE LUCENI;37,326;;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;;En Servicio/Mantenible;;;No;;No;Punta;Derecha;06/10/2015;;;100678878;CABAÑAS DE EBRO-CORTES DE NAVARRA                                                                                               ;37,25;37,991
12123;Alagon-VIA;;;DS-7-81210 (ALAGON);86614;VIA 7 DE ALAGON;24,476;;700;1 ;INT. ABANDO IND. PRIETO-CASETAS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-I;;No;;No;Punta;Izquierda;14/10/2008;;;100678412;CASETAS-CABAÑAS DE EBRO                                                                                                         ;24,418;25,115
