EQM1 Código;EQM1;EQM3;Identificador Elemento Inventario;Vía;PK Inicial;PK Final;Línea Código;Línea Descripción;Longitud total OP (m);Nº vanos/conductos total OP (ud);Denominación;Luz máxima de vano/conducto (m) ;PK Histórico (Km);Velocidad Máxima ferroviaria (Km/h);Observaciones;Código Ingrid;Fecha de Modificación;Usuario de Modificación;Canto Máximo Tablero (m.);Nº Vías;Esviaje;Gálibo Izquierdo (m.);Gálibo Derecho (m.);Ripabilidad Vertical;Entre Ejes Vía (m.);Temperatura Media (ºC);Precipitacion Media Anual (mm.);Muro Guardabalasto;Juntas;Polivalente;Balasto;Vía Electrificada;Drenaje;Acero Corten;Suma de luces de vanos;Material puente;Tipo Tramo Puente;Ubicación Paseos Servicio;Pretiles o Barandillas;Tipo Acceso;Tipo Entorno;Tipo Tramo Base;Sujeción Traviesa Puente;Tipo Sujeción Carril Puente;Tipo Traviesa Puente;Tipo Carril Puente;Tipo Encarriladora;Tipo Posicion Tablero;Capacidad portante;Validado;Gálibo - Ancho estándar (1435);Gálibo - Ancho ibérico (1668);Gálibo - Ancho métrico (1000);Apoyo;Barandilla;Junta de dilatación;Número de estribos;Número de pilas;Coordenada X ED50-HUSO 30 EXTENDIDO;Coordenada Y ED50-HUSO 30 EXTENDIDO;Coordenada X_F ED50-HUSO 30 EXTENDIDO;Coordenada Y_F ED50-HUSO 30 EXTENDIDO;Id. Inventario;Código Trayecto;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
12111;Huesca - VIA;;OPF - 204 - 2510 - LA PEÑA - 53,161;HOYA DE HUESCA-JACA, U;53,161;;204;BIF. CANFRANC - CANFRANC;180,;4;LA PEÑA;48,;53,161;65;;HS/JC-053161;27/06/2018;INGRID;5,9;1;No;2,4;2,4;No;1,8;15,;750,;No;Sí;No;No;No;No;No;50,;Metálico;Metal. Celosía Pratt;Derecho;No hay;Vehículo Automóvil;Rural;Metalico. Roblonado;;KD-54;Madera;54;Corta 12m;Inferior;<A;Sí;No aplica;Desconocido;No aplica;Sí;No;No;2;3;68938100,;469476000,;68978700,;469477786,;100016017;022040030;AYERBE-SANTA MARIA Y LA PEÑA                                                                                                    ;34,96;53,594
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 10,025;HOYA DE HUESCA-JACA, U;10,025;;204;BIF. CANFRANC - CANFRANC;6,2;1;PORTICO;0,75;10,025;Sin definir;;HS/JC-010025;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;70617853,;467279580,;70617853,;467279580,;1044462;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 10,125;HOYA DE HUESCA-JACA, U;10,125;;204;BIF. CANFRANC - CANFRANC;5,66;1;PORTICO;0,85;10,125;Sin definir;;HS/JC-010125;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;70612044,;467289618,;70612044,;467289618,;1044463;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 13,825;HOYA DE HUESCA-JACA, U;13,825;;204;BIF. CANFRANC - CANFRANC;5,98;1;PORTICO;0,75;13,825;Sin definir;;HS/JC-013825;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;70325021,;467531608,;70325021,;467531608,;1044458;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 16,393;HOYA DE HUESCA-JACA, U;16,393;;204;BIF. CANFRANC - CANFRANC;7,5;1;PORTICO;0,8;16,393;Sin definir;;HS/JC-016393;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;70072123,;467575562,;70072123,;467575562,;1069635;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 19,725;HOYA DE HUESCA-JACA, U;19,725;;204;BIF. CANFRANC - CANFRANC;5,5;1;PORTICO;0,7;19,725;Sin definir;;HS/JC-019725;27/06/2018;INGRID;;1;No;;;No;1,8;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69742258,;467620494,;69742258,;467620494,;1069639;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 21,125;HOYA DE HUESCA-JACA, U;21,125;;204;BIF. CANFRANC - CANFRANC;6,6;1;PORTICO;0,75;21,125;Sin definir;;HS/JC-021125;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69602710,;467619230,;69602710,;467619230,;1069679;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 23,365;HOYA DE HUESCA-JACA, U;23,365;;204;BIF. CANFRANC - CANFRANC;8,38;4;PORTICO;1,5;23,365;Sin definir;;HS/JC-023365;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;Sí;Sí;No;2;3;69394522,;467566660,;69394522,;467566660,;1069685;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 24,085;HOYA DE HUESCA-JACA, U;24,085;;204;BIF. CANFRANC - CANFRANC;10,75;1;PORTICO;0,75;24,085;Sin definir;;HS/JC-024085;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69327218,;467542616,;69327218,;467542616,;1069677;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 24,365;HOYA DE HUESCA-JACA, U;24,365;;204;BIF. CANFRANC - CANFRANC;9,63;1;PORTICO;0,8;24,365;Sin definir;;HS/JC-024365;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69301017,;467534642,;69301017,;467534642,;1069687;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 25,393;HOYA DE HUESCA-JACA, U;25,393;;204;BIF. CANFRANC - CANFRANC;5,7;2;PORTICO;0,7;25,393;Sin definir;;HS/JC-025393;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;Sí;Sí;No;2;1;69200045,;467524967,;69200045,;467524967,;1069688;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 27,085;HOYA DE HUESCA-JACA, U;27,085;;204;BIF. CANFRANC - CANFRANC;5,42;1;PORTICO;0,7;27,085;Sin definir;;HS/JC-027085;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69143182,;467675343,;69143182,;467675343,;1069690;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 27,475;HOYA DE HUESCA-JACA, U;27,475;;204;BIF. CANFRANC - CANFRANC;5,5;1;PORTICO;0,6;27,475;Sin definir;;HS/JC-027475;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69150750,;467713241,;69150750,;467713241,;1069692;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 27,875;HOYA DE HUESCA-JACA, U;27,875;;204;BIF. CANFRANC - CANFRANC;5,66;1;PORTICO;0,6;27,875;Sin definir;;HS/JC-027875;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69162472,;467751342,;69162472,;467751342,;1069693;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 28,175;HOYA DE HUESCA-JACA, U;28,175;;204;BIF. CANFRANC - CANFRANC;5,33;1;PORTICO;0,6;28,175;Sin definir;;HS/JC-028175;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69173134,;467779168,;69173134,;467779168,;1069649;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 29,593;HOYA DE HUESCA-JACA, U;29,593;;204;BIF. CANFRANC - CANFRANC;5,8;1;PORTICO;0,6;29,593;Sin definir;;HS/JC-029593;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69230039,;467902741,;69230039,;467902741,;1075518;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 30,305;HOYA DE HUESCA-JACA, U;30,305;;204;BIF. CANFRANC - CANFRANC;8,;1;PORTICO;0,75;30,305;Sin definir;;HS/JC-030305;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69235608,;467969338,;69235608,;467969338,;1075507;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 30,397;HOYA DE HUESCA-JACA, U;30,397;;204;BIF. CANFRANC - CANFRANC;5,6;1;PORTICO;0,6;30,397;Sin definir;;HS/JC-030397;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69229418,;467976082,;69229418,;467976082,;1075515;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 30,635;HOYA DE HUESCA-JACA, U;30,635;;204;BIF. CANFRANC - CANFRANC;18,15;1;PORTICO;0,75;30,635;Sin definir;;HS/JC-030635;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69208275,;467986283,;69208275,;467986283,;1075513;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 30,925;HOYA DE HUESCA-JACA, U;30,925;;204;BIF. CANFRANC - CANFRANC;20,64;1;PORTICO;0,65;30,925;Sin definir;;HS/JC-030925;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69180359,;467993850,;69180359,;467993850,;1075529;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 31,347;HOYA DE HUESCA-JACA, U;31,347;;204;BIF. CANFRANC - CANFRANC;4,;1;PORTICO;3,;31,347;Sin definir;;HS/JC-031347;26/02/2025;E314917;;1;No;;;No;1,8;15,;750,;No;No;No;No;No;No;No;3,5;HA;Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69139677,;468004655,;69139677,;468004655,;106350117;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 32,735;HOYA DE HUESCA-JACA, U;32,735;;204;BIF. CANFRANC - CANFRANC;5,5;1;PORTICO;0,5;32,735;Sin definir;;HS/JC-032735;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69067357,;468102698,;69067357,;468102698,;1075511;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 33,665;HOYA DE HUESCA-JACA, U;33,665;;204;BIF. CANFRANC - CANFRANC;20,;1;PORTICO;0,75;33,665;Sin definir;;HS/JC-033665;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69081387,;468194776,;69081387,;468194776,;1075509;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
12111;Huesca - VIA;;OPF - 204 - 2510 - PORTICO - 33,965;HOYA DE HUESCA-JACA, U;33,965;;204;BIF. CANFRANC - CANFRANC;5,72;1;PORTICO;0,75;33,965;Sin definir;;HS/JC-033965;27/06/2018;INGRID;;1;No;;;No;1,75;15,;750,;No;No;No;No;No;No;No;;Sin definir (A extinguir);Sin definir;Sin definir;Sin definir;Vehículo Automóvil;Rural;Sin definir;;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69091293,;468224783,;69091293,;468224783,;1075508;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
14112;Montcada Bifurcaçiò - VIA;;OPF - 220 - 2800 - RIU SEC - 351,44;MANRESA-MONTCADA BIF.- BIF.VILANOVA, I;351,44;;220;LLEIDA-PIRINEUS - BIF. VILANOVA;73,;5;RIU SEC;16,4;351,44;Sin definir;;ZA/BA-351440;27/06/2018;INGRID;1,2;2;Sí;;;No;1,8;11,5;750,;Sí;No;No;Sí;Sí;No;No;16,9;HA;Hormigón. Tableros de vigas;Ambos lados;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Pretensado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;4;93003071,;460631465,;93003071,;460631465,;1016809;022200080;CERDANYOLA DEL VALLES-MONTCADA-BIFURCACIO                                                                                       ;351,157;356,707
14116;Vic - VIA;;OPF - 222 - 3600 - RÍO GES - 84,271;VIC-RIPOLL, U;84,271;;222;LA TOUR DE CAROL - BIF. AIGÜES;44,5;3;RÍO GES;10,;84,271;75;;BA/SJ-084271;04/12/2024;ACT_LUZ_VANOS_PUENTES;1,6;1;No;2,8;1,4;No;1,8;13,;700,;Sí;No;No;Sí;Sí;No;No;11,6;HA;Hormigón. Bóveda medio punto tímpanos continuos;No hay;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Hormigón en masa;Clavos;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;2;93620108,4;466955221,02;93615772,42;466954238,64;100016733;022220050;VIC-LA FARGA DE BEBIE (APD)                                                                                                     ;68,667;96,956
14117;Ripoll - VIA;;OPF - 222 - 3610 - RÍO FRESER I - 9;RIPOLL-LA TOUR DE CAROL, U;9,;;222;LA TOUR DE CAROL - BIF. AIGÜES;30,;2;RÍO FRESER I;12,;9,;100;;RI/TC-009000;27/06/2018;INGRID;0,7;1;Sí;1,6;1,6;No;1,8;13,;700,;Sí;No;No;Sí;Sí;No;No;12,7;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;No hay;Ambos lados;Vehículo Automóvil;Rural;Fábrica. Sillería;;RN;Madera;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;1;92602538,;469196562,;92602538,;469196562,;1016643;022220070;RIPOLL-RIBES DE FRESER                                                                                                          ;0,;13,45
14113;Martorell - VIA;;OPF - 240 - 3100 - L´ANOIA - 65,815;S. VICENTE CALDERS-CASTELLBISBAL-L'HOSPITALET DE LLOB, I;65,815;;240;S.VICENÇ CALDERS - L HOSPITALET DE LLOBREGAT;105,;6;L´ANOIA;18,35;65,815;Sin definir;;TA/FR-065815;27/06/2018;INGRID;;1;No;;;No;1,8;16,;640,;Sí;No;No;Sí;Sí;No;No;18,85;HA;Hormigón. Bóveda rebajada tímpanos aligerados;No hay;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;P-2;Hormigón Bibloque;54;No hay;Superior;Sin definir;Sí;Desconocido;Desconocido;No aplica;Sí;Sí;No;2;5;90550368,;459961717,;90550368,;459961717,;106351787;022400040;SANT SADURNI D ANOIA-AGUJA KM. 70,477                                                                                           ;60,057;70,477
14113;Martorell - VIA;;OPF - 246 - 3150 - RÍU SEC - 14,276;AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO);14,276;;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;104,;4;RÍU SEC;24,3;17,142;Sin definir;"pk historico 14,276, pk anterior 17,142
";CA/MO-014276;26/07/2021;gabriel.sisu;;3;No;;;No;1,8;17,;700,;Sí;No;No;Sí;Sí;No;No;25,;HA;Hormigón. Tableros de vigas;No hay;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Pretensado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;Desconocido;Desconocido;No aplica;Sí;Sí;No;2;3;93021357,;460853465,;93021357,;460853465,;106349678;022460025;CERDANYOLA UNIVERSITAT-BIF. NUDO MOLLET                                                                                         ;13,475;21,744
12111;Huesca - VIA;;OPF - 204 - 2510 - EL RECODO - 56,46;HOYA DE HUESCA-JACA, U;56,46;;204;BIF. CANFRANC - CANFRANC;62,;1;EL RECODO;59,6;56,46;60;;HS/JC-056460;27/06/2018;INGRID;7,9;1;No;2,8;2,8;No;1,8;15,;750,;No;No;No;No;No;No;No;61,6;Metálico;Metal. Celosía Linville;Ambos lados;Ambos lados;Vehículo Automóvil;Rural;Metalico. Roblonado;Tornillos;KD-54;Madera;54;Corta 12m;Superior;<A;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;69232807,;469607459,;69233942,;469613589,;100016013;022040040;SANTA MARIA Y LA PEÑA-JACA                                                                                                      ;53,594;110,524
12111;Huesca - VIA;;OPF - 204 - 2510 - RÍO RIEL - 19,552;HOYA DE HUESCA-JACA, U;19,552;;204;BIF. CANFRANC - CANFRANC;24,;3;RÍO RIEL;5,9;19,552;Sin definir;;HS/JC-019552;27/06/2018;INGRID;0,6;1;No;;;No;1,8;15,;750,;No;Sí;No;Sí;No;No;No;6,5;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;No hay;No hay;Vehículo Automóvil;Rural;Fábrica. Sillería;;Placa y tirafondos;Madera;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;No;No;2;2;69759496,;467619837,;69759496,;467619837,;106350112;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;0,8;34,96
